,Movie Title,Revenue,popularity,vote_count,vote_average,language,genre_ids
1403,Forgetting Sarah Marshall,63172463,11.77,2172,6.5,en,"[35, 10749, 18]"
1404,The Sorcerer's Apprentice,63150991,12.341,3279,6.0,en,"[28, 12, 35, 18, 14]"
1405,Scent of a Woman,63095253,11.816,1596,7.7,en,[18]
1406,A Nightmare on Elm Street,63075011,13.318,1625,5.5,en,"[27, 9648, 53]"
1407,A Nightmare on Elm Street,63075011,14.055,2821,7.3,en,[27]
1408,The Last Song,62950384,15.866,2463,7.2,en,"[18, 10751, 10749]"
1409,Jarhead,62658220,13.259,1503,6.5,en,"[18, 10752]"
1410,Black Mass,62575678,11.111,2222,6.4,en,"[80, 18]"
1411,The Crying Game,62548947,8.609,361,7.0,en,"[80, 18, 53, 10749]"
1412,London Has Fallen,62524260,14.966,2942,6.0,en,"[28, 53]"
1413,The Adjustment Bureau,62495645,11.558,2905,6.7,en,"[878, 53, 10749]"
1414,A Fish Called Wanda,62493712,11.275,1137,7.3,en,"[35, 80]"
1415,The Goonies,62367596,13.285,3300,7.5,en,"[12, 35, 10751]"
1416,Spy Game,62362560,10.453,1127,6.9,en,"[28, 80, 53]"
1417,Underworld: Evolution,62318875,13.518,2602,6.5,en,"[14, 28, 878, 53]"
1418,Terminator: Dark Fate,62253077,101.264,1594,6.3,en,"[28, 878]"
1419,Down and Out in Beverly Hills,62134225,7.615,129,5.8,en,[35]
1420,The Wolfman,61979680,13.745,1141,5.7,en,[27]
1421,Patton,61749765,10.032,585,7.5,en,"[18, 36, 10752]"
1422,Ender's Game,61737191,15.861,3893,6.6,en,"[878, 28, 12]"
1423,Miracles from Heaven,61705123,10.873,583,7.2,en,[18]
1424,A Beautiful Day in the Neighborhood,61667441,28.451,292,7.2,en,[18]
1425,Cinderella Man,61649911,9.311,1265,7.5,en,"[18, 36, 10749]"
1426,Hoodwinked!,61530390,12.252,1077,6.1,en,"[16, 35, 10751]"
1427,Flatliners,61489265,11.686,854,6.4,en,"[18, 27, 878, 53]"
1428,Flatliners,61489265,10.081,1474,5.7,en,"[18, 27, 53]"
1429,Deepwater Horizon,61433527,14.784,2876,6.7,en,"[28, 18]"
1430,Vacation,61399552,12.249,2189,6.2,en,[35]
1431,Vacation,58884188,12.249,2189,6.2,en,[35]
1432,The Saint,61363304,8.179,148,5.2,en,"[28, 12, 80]"
1433,The Saint,61363304,9.509,605,6.0,en,"[28, 12, 878, 53, 10749]"
1434,Stomp the Yard,61356221,10.904,195,6.5,en,"[18, 10402]"
1435,Rules of Engagement,61335230,10.103,341,6.1,en,"[28, 12, 18, 36, 10752]"
1436,The Cell,61334059,13.717,856,6.2,en,"[27, 878, 53]"
1437,Friday Night Lights,61255921,9.088,293,7.0,en,[18]
1438,The Shaggy Dog,61123569,9.38,358,4.7,en,"[35, 10751]"
1439,Prisoners,61002302,15.54,6553,8.0,en,"[80, 18, 53]"
1440,Get Him to the Greek,60974475,10.79,1099,5.9,en,[35]
1441,The Devil's Advocate,60944660,16.995,3141,7.4,en,"[18, 14, 27, 9648, 53]"
1442,The Omen,60922980,11.726,984,7.3,en,"[27, 53]"
1443,The Omen,60922980,11.517,600,5.5,en,[27]
1444,The Omen,54607383,11.726,984,7.3,en,"[27, 53]"
1445,The Omen,54607383,11.517,600,5.5,en,[27]
1446,Mission to Mars,60883407,11.659,759,5.9,en,[878]
1447,Harlem Nights,60864870,9.383,167,6.1,en,"[35, 80, 18]"
1448,Coyote Ugly,60786269,11.97,1191,6.1,en,"[35, 18, 10402, 10749]"
1449,God's Not Dead,60755732,8.065,554,6.0,en,[18]
1450,Abominable,60716390,29.631,506,7.1,en,"[12, 16, 35, 10751]"
1451,Poseidon,60674817,12.887,1176,5.7,en,"[12, 28, 18, 53]"
1452,Fantasia 2000,60655420,10.413,733,7.1,en,"[16, 10402, 10751]"
1453,Three Kings,60652036,13.315,1190,6.6,en,"[28, 12, 35]"
1454,Jingle All the Way,60592389,14.188,1382,5.7,en,"[10751, 35]"
1455,2001: A Space Odyssey,60541301,24.513,6734,8.1,en,"[12, 9648, 878]"
1456,Kiss the Girls,60527873,11.068,714,6.4,en,"[80, 18, 9648, 53]"
1457,After Earth,60522097,13.08,4583,5.1,en,"[28, 12, 878]"
1458,Dora and the Lost City of Gold,60477943,20.233,548,6.3,en,"[12, 35, 10751]"
1459,Shanghai Knights,60476872,11.389,1404,6.1,en,"[28, 12, 35, 37]"
1460,The Lucky One,60457138,12.905,2264,7.0,en,"[18, 10749]"
1461,The Wedding Planner,60400856,10.91,973,5.7,en,"[35, 10749]"
1462,Burn After Reading,60355347,10.285,2695,6.6,en,"[35, 18]"
1463,Scrooged,60328558,13.329,800,6.9,en,"[35, 18, 14]"
1464,Why Him?,60323786,14.613,2765,6.2,en,[35]
1465,Blockers,60311495,13.663,1187,6.2,en,[35]
1466,The Cable Guy,60240295,10.512,1243,5.8,en,"[35, 18, 53]"
1467,The American President,60079496,9.556,367,6.6,en,"[35, 18, 10749]"
1468,Species,60074103,12.437,815,5.7,en,"[28, 27, 878]"
1469,The Family Stone,60062868,8.418,506,6.2,en,"[35, 18, 10749]"
1470,Bad Santa,60060328,12.162,1285,6.5,en,"[35, 80, 18]"
1471,Brüno,60054530,8.353,979,5.5,en,[35]
1472,Hope Floats,60053195,10.927,213,6.2,en,"[35, 18, 10749]"
1473,Tooth Fairy,60022256,13.449,1247,5.4,en,"[35, 14, 10751]"
1474,The Good Shepherd,59952835,11.514,612,6.4,en,"[18, 36, 53]"
1475,Superman III,59950623,11.585,959,5.4,en,"[35, 878, 28, 12]"
1476,Jungle 2 Jungle,59927618,8.603,271,5.1,en,"[35, 10751]"
1477,Little Miss Sunshine,59891098,8.484,3987,7.6,en,"[35, 18]"
1478,Pacific Rim: Uprising,59874525,21.173,2683,5.9,en,"[28, 14, 878, 12]"
1479,The Benchwarmers,59843754,8.381,435,5.4,en,[35]
1480,Predator,59735548,26.712,4197,7.4,en,"[878, 28, 12, 53]"
1481,Secretariat,59713955,9.222,241,7.1,en,[18]
1482,Son of God,59700064,11.011,140,6.5,en,[18]
1483,Love Actually,59696144,12.033,4092,7.1,en,"[35, 18, 10749]"
1484,Gothika,59694580,9.912,1363,6.0,en,"[27, 53]"
1485,My Big Fat Greek Wedding 2,59689605,8.441,641,5.8,en,"[35, 10749]"
1486,The Dictator,59650222,11.22,3439,6.0,en,[35]
1487,Hellboy,59623958,20.344,1595,5.2,en,"[28, 12, 14, 878]"
1488,Hellboy,59623958,15.496,4559,6.6,en,"[28, 14]"
1489,The Last Boy Scout,59509925,10.974,951,6.6,en,"[28, 53]"
1490,My Girl,59489799,9.515,994,7.1,en,"[35, 18]"
1491,The Stepford Wives,59484742,11.608,753,5.6,en,"[35, 878]"
1492,The Stepford Wives,59484742,9.672,147,6.7,en,"[27, 9648, 878, 53]"
1493,The Grand Budapest Hotel,59301324,19.769,9117,8.0,en,"[35, 18]"
1494,The Lego Ninjago Movie,59281555,14.466,503,6.3,en,"[28, 12, 16, 10751]"
1495,Planes: Fire & Rescue,59165787,12.511,469,6.0,en,"[12, 16, 35, 10751]"
1496,Courage Under Fire,59031057,10.356,436,6.4,en,"[18, 9648, 53, 10752]"
1497,Dawn of the Dead,59020957,12.321,2095,6.9,en,"[14, 27, 28, 18]"
1498,Dawn of the Dead,59020957,11.398,1089,7.5,en,[27]
1499,Chariots of Fire,58972904,8.786,437,7.0,en,"[18, 36]"
1500,Far and Away,58883840,9.688,596,6.6,en,"[12, 18, 37, 10749]"
1501,Surf's Up,58867694,14.371,1445,6.2,en,"[16, 35, 10751]"
1502,Behind Enemy Lines,58856790,15.015,797,6.2,en,"[28, 18, 53, 10752]"
1503,The Blue Lagoon,58853106,11.571,980,5.9,en,"[12, 18, 10749]"
1504,Bride Wars,58715510,10.674,1936,6.1,en,"[35, 10749]"
1505,Water for Elephants,58709717,7.936,1787,6.9,en,"[18, 10749]"
1506,Jack Reacher: Never Go Back,58697076,17.074,3050,5.6,en,"[28, 53]"
1507,Little Man,58645052,12.069,769,5.5,en,"[35, 80]"
1508,Jack,58620973,9.837,686,6.1,en,"[35, 18, 878]"
1509,RoboCop,58607007,19.968,2768,7.2,en,"[28, 878, 53]"
1510,RoboCop,58607007,16.216,3701,5.8,en,"[28, 878]"
1511,RoboCop,53424681,19.968,2768,7.2,en,"[28, 878, 53]"
1512,RoboCop,53424681,16.216,3701,5.8,en,"[28, 878]"
1513,Sea of Love,58571513,8.463,292,6.7,en,"[18, 80, 9648, 10749, 53]"
1514,Death Becomes Her,58422650,13.063,1383,6.7,en,"[35, 14, 27]"
1515,Anastasia,58406347,15.588,3546,7.6,en,"[16, 10751]"
1516,Easy A,58401464,11.754,4721,6.8,en,[35]
1517,Curious George,58360760,11.555,221,6.1,en,"[12, 16, 35, 10751]"
1518,Open Range,58331254,10.438,526,7.2,en,[37]
1519,Tomb Raider,58250803,21.335,5059,6.3,en,"[28, 12, 14]"
1520,The Secret Life of Walter Mitty,58236838,14.407,5309,7.1,en,"[12, 35, 18, 14]"
1521,Bicentennial Man,58223861,10.294,2179,7.2,en,"[35, 878, 18]"
1522,Ali,58203105,10.385,957,6.8,en,[18]
1523,Without a Paddle,58169327,8.887,363,5.5,en,"[28, 12, 35, 53]"
1524,Baywatch,58060186,18.681,5409,6.1,en,"[28, 35]"
1525,Demolition Man,58055768,15.16,1958,6.5,en,"[80, 28, 878]"
1526,Maze Runner: The Death Cure,58032443,22.091,4501,7.0,en,"[28, 878]"
1527,Step Up 2: The Streets,58017783,11.92,1522,6.6,en,"[18, 10402, 10749]"
1528,The Lincoln Lawyer,58009200,12.013,1730,7.1,en,"[80, 18, 53]"
1529,The Butterfly Effect,57938693,15.514,4365,7.5,en,"[878, 53]"
1530,Red Eye,57891803,8.532,1017,6.3,en,"[27, 53]"
1531,Invincible,57806952,12.658,465,6.8,en,"[18, 36]"
1532,Cleopatra,57777778,12.295,324,7.0,en,"[18, 36, 10749]"
1533,Takers,57744720,12.237,707,6.2,en,"[28, 80, 18, 53]"
1534,The Animal,57743062,10.186,660,4.7,en,[35]
1535,Fences,57682904,9.251,1653,6.8,en,[18]
1536,Life Is Beautiful,57563264,22.186,8248,8.5,it,"[35, 18]"
1537,The Cider House Rules,57545092,6.778,617,7.0,en,[18]
1538,Boyz n the Hood,57504069,10.536,806,7.5,en,[18]
1539,Memoirs of a Geisha,57490508,14.459,1510,7.6,en,"[36, 10749]"
1540,Pet Sematary,57469467,28.828,1722,5.8,en,"[27, 53]"
1541,Pet Sematary,57469467,12.456,1083,6.6,en,"[18, 27]"
1542,Pet Sematary,54724696,28.828,1722,5.8,en,"[27, 53]"
1543,Pet Sematary,54724696,12.456,1083,6.6,en,"[18, 27]"
1544,Dragnet,57387516,8.584,245,6.0,en,"[28, 35, 80]"
1545,Moulin Rouge!,57386607,11.503,2914,7.6,en,"[18, 10749]"
1546,The Shack,57386418,10.87,912,7.0,en,"[18, 14]"
1547,Blood Diamond,57377916,14.204,4431,7.5,en,"[28, 18, 53]"
1548,The Specialist,57362582,10.461,632,5.6,en,"[28, 53]"
1549,Next Friday,57328603,9.083,288,6.4,en,[35]
1550,Sister Act 2: Back in the Habit,57319029,9.654,993,6.3,en,"[35, 10402]"
1551,Willow,57269863,9.281,963,7.0,en,"[28, 12, 14]"
1552,The Whole Nine Yards,57262492,13.139,1040,6.4,en,"[35, 80]"
1553,13 Going on 30,57231747,13.622,3134,6.6,en,"[35, 14, 10749]"
1554,The Blues Brothers,57229890,16.996,2352,7.7,en,"[10402, 35, 28, 80]"
1555,U.S. Marshals,57167405,13.152,826,6.4,en,"[28, 80, 53]"
1556,Unlawful Entry,57138719,8.771,124,6.1,en,"[80, 53, 9648]"
1557,Beethoven,57114049,11.856,1152,5.7,en,"[35, 10751]"
1558,The Perfect Guy,57027435,9.667,224,5.8,en,"[18, 53]"
1559,Escape from Planet Earth,57012977,10.357,498,5.8,en,"[12, 16, 35, 878, 10751]"
1560,American Reunion,57011521,13.532,2971,6.2,en,[35]
1561,Escape Room,57005601,17.162,2091,6.4,en,"[28, 9648, 53]"
1562,Escape Room,57005601,10.41,310,4.8,en,"[27, 53]"
1563,The Man in the Iron Mask,56968902,10.397,2360,6.5,en,"[28, 12, 18, 36]"
1564,Shanghai Noon,56937502,12.265,1509,6.3,en,"[28, 12, 35, 37]"
1565,Midway,56846802,79.387,408,6.8,en,"[28, 18, 36, 10752]"
1566,Midway,56846802,13.076,136,6.5,en,"[28, 18, 36, 10752]"
1567,The Time Machine,56832494,11.916,1228,5.9,en,"[28, 12, 878]"
1568,The Time Machine,56832494,10.083,406,7.4,en,"[12, 14, 878, 53, 10749]"
1569,Midnight in Paris,56817045,14.673,4546,7.5,en,"[35, 14, 10749]"
1570,Saw V,56746769,10.683,1939,6.2,en,"[80, 27, 53]"
1571,A Civil Action,56709981,8.932,208,6.4,en,[18]
1572,12 Years a Slave,56671993,26.79,7470,7.9,en,"[18, 36]"
1573,Guess Who's Coming to Dinner,56666667,9.833,385,7.7,en,"[35, 18, 10749]"
1574,Clueless,56631572,15.493,2221,7.2,en,"[35, 10749]"
1575,Rat Race,56618055,9.848,1024,6.1,en,"[12, 35]"
1576,A Knight's Tale,56569702,13.313,1854,6.8,en,"[28, 12, 18, 10749]"
1577,Executive Decision,56569216,11.461,465,6.2,en,"[28, 12, 18, 53]"
1578,Tombstone,56505065,12.337,1046,7.5,en,"[37, 28]"
1579,Darkest Hour,56468410,16.174,3130,7.3,en,"[18, 36]"
1580,Joy,56451232,9.122,2971,6.5,en,"[35, 18]"
1581,The Queen,56441711,8.062,702,7.0,en,[18]
1582,The Big Chill,56399659,7.856,277,7.0,en,"[35, 18]"
1583,Drumline,56399184,9.398,197,6.4,en,"[35, 18, 10402, 10749]"
1584,White Noise,56386759,9.939,477,5.6,en,"[18, 27, 53]"
1585,Edward Scissorhands,56362352,16.492,8335,7.7,en,"[18, 14, 10749]"
1586,Once Upon a Time in Mexico,56359780,11.124,1216,6.3,en,"[28, 18, 9648]"
1587,Dracula Untold,56280355,42.216,4086,6.3,en,"[28, 18, 14, 27, 10752]"
1588,Me Before You,56245075,15.722,6692,7.7,en,"[18, 10749]"
1589,Just Married,56127162,8.502,779,5.5,en,"[35, 10749]"
1590,Primal Fear,56116183,13.49,1494,7.7,en,"[80, 18, 9648, 53]"
1591,Wallace & Gromit: The Curse of the Were-Rabbit,56110897,13.48,1463,6.9,en,"[12, 16, 35, 10751]"
1592,Be Cool,56046979,11.343,530,5.5,en,"[35, 80]"
1593,ParaNorman,56003051,10.293,1555,6.8,en,"[12, 16, 35, 10751]"
1594,Saw,56000369,23.303,5409,7.4,en,"[80, 27, 9648]"
1595,Saw,56000369,7.43,243,6.9,en,"[80, 27, 53]"
1596,Romeo Must Die,55973336,10.769,625,6.0,en,"[28, 80, 53]"
1597,Friends with Benefits,55802754,14.003,5273,6.6,en,"[10749, 35]"
1598,Free Birds,55750480,10.302,458,5.8,en,"[16, 35, 10751]"
1599,Hansel & Gretel: Witch Hunters,55703475,17.103,4873,5.9,en,"[28, 14, 27]"
1600,Eyes Wide Shut,55691208,14.739,3156,7.4,en,"[9648, 18, 53]"
1601,Happy Death Day,55683845,13.053,3903,6.6,en,"[27, 9648, 53]"
1602,Legend of the Guardians: The Owls of Ga'Hoole,55675313,15.78,1391,6.6,en,"[12, 16, 14, 10751]"
1603,Police Academy 2: Their First Assignment,55600000,11.748,773,6.0,en,"[35, 80]"
1604,Snake Eyes,55591409,12.179,670,6.0,en,[53]
1605,The BFG,55483770,10.728,2141,6.2,en,"[12, 14, 10751]"
1606,Never Been Kissed,55474756,9.834,868,6.0,en,"[10749, 35, 18]"
1607,Alien³,55473545,18.371,3172,6.3,en,"[28, 27, 878]"
1608,Neighbors 2: Sorority Rising,55455765,13.504,3133,5.7,en,[35]
1609,Never Say Never Again,55432841,12.46,708,6.1,en,"[28, 12, 53]"
1610,The Haunting in Connecticut,55389516,8.663,632,6.1,en,"[27, 53]"
1611,What Dreams May Come,55382927,10.326,1310,7.1,en,"[18, 14, 10749]"
1612,Ghosts of Girlfriends Past,55250026,10.201,1475,5.9,en,"[14, 35, 10749]"
1613,The Shallows,55124043,14.124,3447,6.3,en,"[27, 18, 53]"
1614,I Am Number Four,55100437,9.173,3118,6.1,en,"[28, 12, 878, 53]"
1615,The Guardian,55011732,10.706,808,7.0,en,[18]
1616,Don't Say a Word,55001642,11.502,479,6.1,en,[53]
1617,The Jackal,54930280,13.112,1028,6.3,en,"[28, 53, 12, 80]"
1618,Spawn,54870175,10.167,654,5.2,en,"[28, 12, 14, 27, 878, 53]"
1619,The Nutcracker and the Four Realms,54858851,17.468,1299,6.0,en,"[12, 14, 10751]"
1620,Doc Hollywood,54830779,8.085,289,6.2,en,"[35, 10749]"
1621,Starship Troopers,54814377,19.138,2744,6.9,en,"[12, 28, 53, 878]"
1622,For Your Eyes Only,54812802,18.59,919,6.5,en,"[12, 28, 53]"
1623,This Means War,54760791,10.992,2283,6.1,en,"[28, 35, 10749]"
1624,Project X,54731865,11.785,3314,6.4,en,[35]
1625,Project X,54731865,9.772,131,6.2,en,"[35, 18]"
1626,Tag,54730625,15.158,1645,6.7,en,"[35, 18]"
1627,Tag,54730625,8.456,125,6.1,ja,"[27, 53]"
1628,Source Code,54712227,15.117,5124,7.2,en,"[9648, 878, 53]"
1629,Small Soldiers,54682547,9.675,1107,6.2,en,"[28, 12, 35, 14, 878]"
1630,Assassin's Creed,54647948,10.776,5456,5.4,en,"[28, 12, 878]"
1631,What Men Want,54611903,14.456,623,5.9,en,"[35, 10749]"
1632,Crash,54580300,12.405,2130,7.3,en,[18]
1633,Crash,54580300,10.655,451,6.5,en,"[18, 53, 10749]"
1634,New Year's Eve,54544638,10.94,1472,5.9,en,"[35, 10749]"
1635,"Three Billboards Outside Ebbing, Missouri",54513740,17.457,6278,8.2,en,"[80, 18]"
1636,The Abyss,54461047,12.64,1537,7.3,en,"[12, 28, 53, 878]"
1637,Horrible Bosses 2,54445357,18.339,2836,6.1,en,[35]
1638,The Woman in Black,54333290,11.708,2361,6.1,en,"[18, 27, 53]"
1639,The Hundred-Foot Journey,54240821,9.599,869,7.3,en,[18]
1640,Evil Dead,54239856,11.87,2959,6.4,en,[27]
1641,The Count of Monte Cristo,54234062,14.325,907,7.5,en,"[28, 12, 18, 53]"
1642,La Bamba,54215416,7.989,286,6.9,en,"[18, 10402]"
1643,TMNT,54149098,13.016,627,5.9,en,"[12, 16, 35, 10751]"
1644,The Hateful Eight,54117416,20.321,9225,7.7,en,"[80, 18, 9648, 37]"
1645,Final Destination 3,54098051,12.267,2189,6.0,en,"[27, 9648]"
1646,Barbershop: The Next Cut,54030051,8.152,265,6.0,en,[35]
1647,Insidious,54009150,10.804,4054,6.9,en,"[27, 53]"
1648,The Three Musketeers,53898845,10.066,1772,5.8,en,"[28, 12, 53]"
1649,The Three Musketeers,53898845,9.834,145,7.0,en,"[28, 12, 35, 18]"
1650,The Three Musketeers,53898845,13.036,472,6.3,en,"[28, 12, 35]"
1651,Paranormal Activity 4,53885000,9.366,1171,5.4,en,[27]
1652,Austin Powers: International Man of Mystery,53883989,15.336,1966,6.5,en,"[35, 80, 878]"
1653,Focus,53862963,12.884,4743,6.8,en,"[35, 80, 18, 10749]"
1654,Paycheck,53790451,11.951,1051,6.1,en,"[28, 12, 9648, 878, 53]"
1655,Rambo III,53715611,18.316,1604,6.0,en,"[28, 12, 53, 10752]"
1656,Hero,53710019,9.939,223,6.3,en,"[35, 18, 9648, 53]"
1657,P.S. I Love You,53695808,11.653,2162,7.1,en,"[18, 10749]"
1658,Sabrina,53672080,8.422,321,6.1,en,"[35, 10749]"
1659,Sabrina,53672080,10.834,655,7.6,en,"[35, 18, 10749]"
1660,Sabrina,53672080,8.765,67,4.4,id,[27]
1661,Rookie of the Year,53615089,7.764,149,5.8,en,"[35, 10751]"
1662,3:10 to Yuma,53606916,12.326,2088,7.1,en,[37]
1663,3:10 to Yuma,53606916,7.298,159,7.2,en,"[18, 37]"
1664,A Simple Favor,53548586,16.816,2374,6.6,en,"[35, 80]"
1665,Problem Child,53470891,7.37,363,5.6,en,[35]
1666,Beethoven's 2nd,53443066,7.946,507,5.2,en,"[35, 10751]"
1667,"Yours, Mine & Ours",53412862,11.506,487,5.9,en,"[35, 10749, 10751]"
1668,Corpse Bride,53359111,19.068,5045,7.4,en,"[10749, 14, 16]"
1669,Madea's Big Happy Family,53345287,7.477,83,6.9,en,"[35, 18]"
1670,Final Destination,53331147,13.592,3125,6.5,en,[27]
1671,Sleepers,53315285,10.089,1618,7.5,en,"[80, 18, 53]"
1672,Papillon,53267000,11.759,838,7.4,en,"[80, 18, 36]"
1673,Papillon,53267000,12.054,969,8.0,en,"[80, 18]"
1674,RED 2,53262560,27.896,2606,6.5,en,"[28, 35, 80, 53]"
1675,The Devil Inside,53261944,9.392,493,4.7,en,"[27, 53]"
1676,The Prestige,53089891,19.755,9377,8.2,en,"[18, 9648, 53]"
1677,Life of the Party,53059911,13.256,560,6.2,en,[35]
1678,Letters to Juliet,53032453,14.636,1945,6.9,en,"[35, 18, 10749]"
1679,Blow,52990775,12.818,2659,7.4,en,"[80, 18]"
1680,My Cousin Vinny,52929168,10.372,741,7.4,en,[35]
1681,Forces of Nature,52900680,7.753,315,5.4,en,"[10749, 35]"
1682,Sweeney Todd: The Demon Barber of Fleet Street,52898073,15.752,3673,7.1,en,"[18, 27, 10402]"
1683,Varsity Blues,52894169,8.118,224,6.1,en,"[35, 18, 10749]"
1684,Message in a Bottle,52880016,9.108,439,6.1,en,"[10749, 18]"
1685,Kicking & Screaming,52842724,9.006,339,5.7,en,"[35, 10751]"
1686,The Recruit,52802140,10.905,989,6.3,en,"[28, 53]"
1687,Unfaithful,52775765,14.913,649,6.4,en,[53]
1688,Gandhi,52767889,13.555,1323,7.5,en,"[18, 36]"
1689,Four Weddings and a Funeral,52700832,10.28,1488,6.7,en,"[35, 18, 10749]"
1690,Diary of a Wimpy Kid: Rodrick Rules,52698535,11.163,575,6.3,en,"[10751, 35]"
1691,The Strangers,52597610,10.852,1351,6.2,en,"[27, 9648, 53]"
1692,No Good Deed,52543632,20.448,344,5.8,en,"[80, 53]"
1693,No Good Deed,52543632,9.582,91,5.4,en,"[28, 80, 18, 9648, 53]"
1694,Wall Street: Money Never Sleeps,52474616,11.959,897,6.0,en,"[18, 80]"
1695,Southpaw,52421953,19.924,3760,7.4,en,"[28, 18]"
1696,Blade: Trinity,52411906,18.152,2324,5.8,en,"[28, 12, 14, 27, 878, 53]"
1697,The Royal Tenenbaums,52364010,11.168,2599,7.5,en,"[35, 18]"
1698,Radio,52333738,8.33,340,6.9,en,[18]
1699,The Lake House,52330111,13.006,1573,6.8,en,"[18, 9648, 10749]"
1700,The Color of Money,52293982,9.268,658,6.8,en,[18]
1701,Stand by Me,52287414,17.658,3267,7.9,en,"[80, 18]"
1702,Funny Girl,52223306,7.321,190,7.3,en,"[35, 18, 10749]"
1703,Insidious: Chapter 3,52218558,11.09,2075,6.2,en,"[18, 27, 53]"
1704,Star Trek V: The Final Frontier,52210049,10.028,645,5.7,en,"[878, 28, 12, 53]"
1705,Identity,52159536,14.1,2131,7.2,en,"[9648, 53]"
1706,The Little Rascals,52125282,10.522,561,6.4,en,"[10749, 35, 10751]"
1707,Awakenings,52096475,9.963,1311,7.8,en,[18]
1708,Selma,52076908,9.922,1505,7.5,en,"[36, 18]"
1709,The Forbidden Kingdom,52075270,9.868,911,6.4,en,"[28, 12, 14]"
1710,"South Park: Bigger, Longer & Uncut",52037603,13.362,1604,7.1,en,"[16, 35, 10402]"
1711,Predators,52000688,13.039,2211,6.1,en,"[28, 12, 878, 53]"
1712,Amadeus,51973029,13.593,2350,8.0,en,"[18, 36, 10402]"
1713,Underworld,51970690,14.954,4210,6.7,en,"[14, 28, 53]"
1714,Parasite,51952136,144.908,4830,8.6,ko,"[35, 18, 53]"
1715,Parasite,51952136,4.865,25,5.0,en,"[27, 878]"
1716,King Arthur,51882244,11.73,1660,6.2,en,"[12, 36, 10752]"
1717,The Call,51872378,9.083,1957,6.7,en,"[80, 53]"
1718,Funny People,51855045,10.837,750,5.8,en,"[35, 18]"
1719,The Odd Life of Timothy Green,51854875,9.608,685,6.7,en,"[35, 18, 14, 10751]"
1720,Finding Forrester,51804714,8.324,606,7.1,en,[18]
1721,Ghost Rider: Spirit of Vengeance,51774002,12.879,2276,4.8,en,"[28, 14, 53]"
1722,Exit Wounds,51758599,9.577,225,5.5,en,[28]
1723,Lion,51738905,22.473,4401,8.1,en,[18]
1724,The French Connection,51700000,10.913,874,7.6,en,"[28, 80, 53]"
1725,Atomic Blonde,51687870,16.414,4129,6.3,en,"[28, 9648, 53]"
1726,Finding Neverland,51680613,8.812,2511,7.3,en,[18]
1727,Sleeping Beauty,51600000,21.582,3295,6.9,en,"[16, 14, 10749, 10751]"
1728,Sleeping Beauty,51600000,7.026,354,5.3,en,"[18, 10749]"
1729,The Grey,51580236,10.089,2490,6.5,en,"[18, 53, 28, 12]"
1730,My Bloody Valentine,51545952,8.403,638,5.4,en,"[27, 9648]"
1731,A Cinderella Story,51438175,12.696,2007,6.4,en,[35]
1732,Like Mike,51432760,7.741,255,5.8,en,"[35, 18, 14, 10751]"
1733,Sneakers,51432691,8.68,500,6.9,en,"[35, 80, 18]"
1734,Enemy at the Gates,51401758,13.554,1952,7.3,en,"[28, 18, 36, 10749, 10752]"
1735,DragonHeart,51367375,22.192,1202,6.5,en,"[14, 28, 12]"
1736,American Made,51342000,13.756,2560,6.8,en,"[28, 80]"
1737,Dennis the Menace,51270765,10.039,780,5.6,en,"[35, 10751]"
1738,The Phantom of the Opera,51268815,13.725,918,7.2,en,"[18, 53, 10749]"
1739,The Love Bug,51264000,8.185,275,6.4,en,"[35, 14, 10751]"
1740,Broadcast News,51249404,8.697,192,6.8,en,"[35, 10749]"
1741,Resident Evil: Apocalypse,51201453,7.433,2474,6.2,en,"[27, 28, 878]"
1742,The Living Daylights,51185897,17.747,860,6.4,en,"[28, 12, 53]"
1743,Muppets Most Wanted,51183113,7.966,517,6.2,en,"[12, 35, 80, 10751]"
1744,Hide and Seek,51100486,9.412,916,6.3,en,"[27, 9648, 53]"
1745,Up Close & Personal,51088705,9.762,112,6.2,en,"[18, 10749]"
1746,The Hitchhiker's Guide to the Galaxy,51085416,15.899,2600,6.7,en,"[12, 35, 10751, 878]"
1747,Goldfinger,51081062,20.821,1955,7.4,en,"[28, 12, 53]"
1748,Silver Streak,51079064,8.5,156,6.7,en,"[35, 80, 53, 10749]"
1749,The Predator,51024708,23.173,2493,5.3,en,"[28, 12, 35, 27, 878, 53]"
1750,Atonement,50927067,12.468,2281,7.6,en,"[18, 10749]"
1751,Bull Durham,50888729,9.041,297,6.8,en,"[35, 10749]"
1752,The Tale of Despereaux,50877145,11.215,535,5.8,en,"[12, 16, 10751]"
1753,Apocalypto,50866635,14.1,2622,7.4,en,"[28, 12, 18, 53]"
1754,The Road to El Dorado,50863742,13.028,2217,7.1,en,"[12, 16, 35, 10751]"
1755,Ouija,50856010,17.354,1862,5.1,en,[27]
1756,The Boxtrolls,50837305,11.582,1130,6.6,en,"[16, 35, 14, 10751]"
1757,Syriana,50824620,8.901,789,6.5,en,"[18, 53]"
1758,The Mighty Ducks,50752337,9.061,415,6.5,en,"[35, 10751]"
1759,A Bridge Too Far,50750000,9.893,385,7.2,en,"[18, 36, 10752]"
1760,The Net,50727965,10.026,702,5.9,en,"[28, 80, 18, 9648, 53]"
1761,The Dark Tower,50701325,16.244,3275,5.6,en,"[28, 12, 14, 878]"
1762,The Hurricane,50699241,10.008,757,7.4,en,[18]
